food_id,food_name,category,cuisine,serving_size_g,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,saturated_fat_g,sodium_mg,potassium_mg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,zinc_mg,vitamin_a_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_b12_mcg,cholesterol_mg,water_g,glycemic_index,meal_type,diet_tags,allergens,is_vegan,is_vegetarian,is_halal
CX018916,Unsalted Chia Seeds Almonds (250G),Nuts,Global,250,1525.0,50.0,50.0,125.0,21.0,0.0,17.5,8.1,1500.0,300.0,7.5,625.0,1250.0,8.8,0.0,0.0,0.0,0.0,0.0,12.5,37.5,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX018921,Raw Almonds (100G),Nuts,Global,100,610.0,20.0,20.0,50.0,8.0,0.0,7.0,5.0,600.0,120.0,3.0,250.0,500.0,3.5,0.0,0.0,0.0,0.0,0.0,5.1,15.0,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX018922,Raw Almonds (150G),Nuts,Global,150,915.0,30.0,30.0,75.0,12.0,0.0,10.5,7.5,900.0,180.0,4.5,375.0,750.0,5.2,0.0,0.0,0.0,0.0,0.0,7.7,22.5,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX018923,Raw Almonds (200G),Nuts,Global,200,1220.0,40.0,40.0,100.0,16.0,0.0,14.0,10.0,1200.0,240.0,6.0,500.0,1000.0,7.0,0.0,0.0,0.0,0.0,0.0,10.2,30.0,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX018924,Raw Almonds (250G),Nuts,Global,250,1525.0,50.0,50.0,125.0,20.0,0.0,17.5,12.5,1500.0,300.0,7.5,625.0,1250.0,8.8,0.0,0.0,0.0,0.0,0.0,12.8,37.5,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX018953,Raw Chia Seeds Almonds (100G),Nuts,Global,100,610.0,20.0,20.0,50.0,8.4,0.0,7.0,5.0,600.0,120.0,3.0,250.0,500.0,3.5,0.0,0.0,0.0,0.0,0.0,5.1,15.0,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX018954,Raw Chia Seeds Almonds (150G),Nuts,Global,150,915.0,30.0,30.0,75.0,12.6,0.0,10.5,7.5,900.0,180.0,4.5,375.0,750.0,5.2,0.0,0.0,0.0,0.0,0.0,7.7,22.5,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX018955,Raw Chia Seeds Almonds (200G),Nuts,Global,200,1220.0,40.0,40.0,100.0,16.8,0.0,14.0,10.0,1200.0,240.0,6.0,500.0,1000.0,7.0,0.0,0.0,0.0,0.0,0.0,10.2,30.0,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX018956,Raw Chia Seeds Almonds (250G),Nuts,Global,250,1525.0,50.0,50.0,125.0,21.0,0.0,17.5,12.5,1500.0,300.0,7.5,625.0,1250.0,8.8,0.0,0.0,0.0,0.0,0.0,12.8,37.5,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX019081,Chili Almonds (100G),Nuts,Global,100,610.0,20.0,20.0,50.0,8.0,0.0,7.0,5.1,600.0,120.0,3.0,250.0,500.0,3.5,0.0,0.0,0.0,0.0,0.0,5.0,15.0,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX019082,Chili Almonds (150G),Nuts,Global,150,915.0,30.0,30.0,75.0,12.0,0.0,10.5,7.7,900.0,180.0,4.5,375.0,750.0,5.2,0.0,0.0,0.0,0.0,0.0,7.5,22.5,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX019083,Chili Almonds (200G),Nuts,Global,200,1220.0,40.0,40.0,100.0,16.0,0.0,14.0,10.2,1200.0,240.0,6.0,500.0,1000.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX019084,Chili Almonds (250G),Nuts,Global,250,1525.0,50.0,50.0,125.0,20.0,0.0,17.5,12.8,1500.0,300.0,7.5,625.0,1250.0,8.8,0.0,0.0,0.0,0.0,0.0,12.5,37.5,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX019113,Chili Chia Seeds Almonds (100G),Nuts,Global,100,610.0,20.0,20.0,50.0,8.4,0.0,7.0,5.1,600.0,120.0,3.0,250.0,500.0,3.5,0.0,0.0,0.0,0.0,0.0,5.0,15.0,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX019114,Chili Chia Seeds Almonds (150G),Nuts,Global,150,915.0,30.0,30.0,75.0,12.6,0.0,10.5,7.7,900.0,180.0,4.5,375.0,750.0,5.2,0.0,0.0,0.0,0.0,0.0,7.5,22.5,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX019115,Chili Chia Seeds Almonds (200G),Nuts,Global,200,1220.0,40.0,40.0,100.0,16.8,0.0,14.0,10.2,1200.0,240.0,6.0,500.0,1000.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX019116,Chili Chia Seeds Almonds (250G),Nuts,Global,250,1525.0,50.0,50.0,125.0,21.0,0.0,17.5,12.8,1500.0,300.0,7.5,625.0,1250.0,8.8,0.0,0.0,0.0,0.0,0.0,12.5,37.5,Snack,Vegan;Vegetarian;Keto;Gluten Free;High Protein,Tree Nuts;Peanuts;Sesame,True,True,True
CX020401,Extra Virgin Olive Oil Olive Oil (100G),Oils,Mediterranean,100,900.0,0.0,0.0,100.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020402,Extra Virgin Olive Oil Olive Oil (150G),Oils,Mediterranean,150,1350.0,0.0,0.0,150.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020403,Extra Virgin Olive Oil Olive Oil (200G),Oils,Mediterranean,200,1800.0,0.0,0.0,200.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020404,Extra Virgin Olive Oil Olive Oil (250G),Oils,Mediterranean,250,2250.0,0.0,0.0,250.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020413,Extra Virgin Coconut Oil Olive Oil (100G),Oils,Mediterranean,100,900.0,0.0,0.0,100.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020414,Extra Virgin Coconut Oil Olive Oil (150G),Oils,Mediterranean,150,1350.0,0.0,0.0,150.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020415,Extra Virgin Coconut Oil Olive Oil (200G),Oils,Mediterranean,200,1800.0,0.0,0.0,200.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020416,Extra Virgin Coconut Oil Olive Oil (250G),Oils,Mediterranean,250,2250.0,0.0,0.0,250.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020421,Extra Virgin Sesame Oil Olive Oil (100G),Oils,Mediterranean,100,918.0,0.0,0.0,102.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020422,Extra Virgin Sesame Oil Olive Oil (150G),Oils,Mediterranean,150,1377.0,0.0,0.0,153.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020423,Extra Virgin Sesame Oil Olive Oil (200G),Oils,Mediterranean,200,1836.0,0.0,0.0,204.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020424,Extra Virgin Sesame Oil Olive Oil (250G),Oils,Mediterranean,250,2295.0,0.0,0.0,255.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020481,Light Olive Oil Olive Oil (100G),Oils,Mediterranean,100,882.0,0.0,0.0,98.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020482,Light Olive Oil Olive Oil (150G),Oils,Mediterranean,150,1323.0,0.0,0.0,147.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020483,Light Olive Oil Olive Oil (200G),Oils,Mediterranean,200,1764.0,0.0,0.0,196.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020484,Light Olive Oil Olive Oil (250G),Oils,Mediterranean,250,2205.0,0.0,0.0,245.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020493,Light Coconut Oil Olive Oil (100G),Oils,Mediterranean,100,882.0,0.0,0.0,98.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020494,Light Coconut Oil Olive Oil (150G),Oils,Mediterranean,150,1323.0,0.0,0.0,147.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020495,Light Coconut Oil Olive Oil (200G),Oils,Mediterranean,200,1764.0,0.0,0.0,196.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020496,Light Coconut Oil Olive Oil (250G),Oils,Mediterranean,250,2205.0,0.0,0.0,245.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020501,Light Sesame Oil Olive Oil (100G),Oils,Mediterranean,100,899.6,0.0,0.0,100.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020502,Light Sesame Oil Olive Oil (150G),Oils,Mediterranean,150,1349.5,0.0,0.0,149.9,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020503,Light Sesame Oil Olive Oil (200G),Oils,Mediterranean,200,1799.3,0.0,0.0,199.9,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020504,Light Sesame Oil Olive Oil (250G),Oils,Mediterranean,250,2249.1,0.0,0.0,249.9,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020733,Sesame Coconut Oil Olive Oil (100G),Oils,Mediterranean,100,918.0,0.0,0.0,102.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020734,Sesame Coconut Oil Olive Oil (150G),Oils,Mediterranean,150,1377.0,0.0,0.0,153.0,0.0,0.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020735,Sesame Coconut Oil Olive Oil (200G),Oils,Mediterranean,200,1836.0,0.0,0.0,204.0,0.0,0.0,33.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020736,Sesame Coconut Oil Olive Oil (250G),Oils,Mediterranean,250,2295.0,0.0,0.0,255.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020741,Sesame Oil Olive Oil (100G),Oils,Mediterranean,100,936.4,0.0,0.0,104.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020742,Sesame Oil Olive Oil (150G),Oils,Mediterranean,150,1404.5,0.0,0.0,156.1,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020743,Sesame Oil Olive Oil (200G),Oils,Mediterranean,200,1872.7,0.0,0.0,208.1,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020744,Sesame Oil Olive Oil (250G),Oils,Mediterranean,250,2340.9,0.0,0.0,260.1,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,Lunch,Vegan;Vegetarian;Keto;Gluten Free,,True,True,True
CX020797,Tomato Sauce Tahini (100G),Sauces,Middle Eastern,100,83.0,2.0,12.0,3.0,1.0,0.0,0.5,650.0,120.0,25.0,0.7,15.0,40.0,0.3,20.0,5.0,0.0,0.0,5.0,70.0,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020798,Tomato Sauce Tahini (150G),Sauces,Middle Eastern,150,124.5,3.0,18.0,4.5,1.5,0.0,0.8,975.0,180.0,37.5,1.0,22.5,60.0,0.4,30.0,7.5,0.0,0.0,7.5,105.0,67.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020799,Tomato Sauce Tahini (200G),Sauces,Middle Eastern,200,166.0,4.0,24.0,6.0,2.0,0.0,1.0,1300.0,240.0,50.0,1.4,30.0,80.0,0.6,40.0,10.0,0.0,0.0,10.0,140.0,90.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020800,Tomato Sauce Tahini (250G),Sauces,Middle Eastern,250,207.5,5.0,30.0,7.5,2.5,0.0,1.2,1625.0,300.0,62.5,1.8,37.5,100.0,0.8,50.0,12.5,0.0,0.0,12.5,175.0,100.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020801,Tomato Dip Tahini (100G),Sauces,Middle Eastern,100,84.3,2.0,12.0,3.2,1.0,0.0,0.5,650.0,120.0,25.0,0.7,15.0,40.0,0.3,20.0,5.0,0.0,0.0,5.0,70.0,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020802,Tomato Dip Tahini (150G),Sauces,Middle Eastern,150,126.5,3.0,18.0,4.7,1.5,0.0,0.8,975.0,180.0,37.5,1.0,22.5,60.0,0.4,30.0,7.5,0.0,0.0,7.5,105.0,67.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020803,Tomato Dip Tahini (200G),Sauces,Middle Eastern,200,168.7,4.0,24.0,6.3,2.0,0.0,1.0,1300.0,240.0,50.0,1.4,30.0,80.0,0.6,40.0,10.0,0.0,0.0,10.0,140.0,90.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020804,Tomato Dip Tahini (250G),Sauces,Middle Eastern,250,210.9,5.0,30.0,7.9,2.5,0.0,1.2,1625.0,300.0,62.5,1.8,37.5,100.0,0.8,50.0,12.5,0.0,0.0,12.5,175.0,100.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020821,Tomato Marinade Tahini (100G),Sauces,Middle Eastern,100,83.0,2.0,12.0,3.0,1.0,0.0,0.5,689.0,120.0,25.0,0.7,15.0,40.0,0.3,20.0,5.0,0.0,0.0,5.0,70.0,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020822,Tomato Marinade Tahini (150G),Sauces,Middle Eastern,150,124.5,3.0,18.0,4.5,1.5,0.0,0.8,1033.5,180.0,37.5,1.0,22.5,60.0,0.4,30.0,7.5,0.0,0.0,7.5,105.0,67.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020823,Tomato Marinade Tahini (200G),Sauces,Middle Eastern,200,166.0,4.0,24.0,6.0,2.0,0.0,1.0,1378.0,240.0,50.0,1.4,30.0,80.0,0.6,40.0,10.0,0.0,0.0,10.0,140.0,90.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020824,Tomato Marinade Tahini (250G),Sauces,Middle Eastern,250,207.5,5.0,30.0,7.5,2.5,0.0,1.2,1722.5,300.0,62.5,1.8,37.5,100.0,0.8,50.0,12.5,0.0,0.0,12.5,175.0,100.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020837,Garlic Sauce Tahini (100G),Sauces,Middle Eastern,100,83.0,2.0,12.0,3.0,1.0,0.0,0.5,669.5,120.0,25.0,0.7,15.0,40.0,0.3,20.0,5.0,0.0,0.0,5.0,70.0,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020838,Garlic Sauce Tahini (150G),Sauces,Middle Eastern,150,124.5,3.0,18.0,4.5,1.5,0.0,0.8,1004.2,180.0,37.5,1.0,22.5,60.0,0.4,30.0,7.5,0.0,0.0,7.5,105.0,67.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020839,Garlic Sauce Tahini (200G),Sauces,Middle Eastern,200,166.0,4.0,24.0,6.0,2.0,0.0,1.0,1339.0,240.0,50.0,1.4,30.0,80.0,0.6,40.0,10.0,0.0,0.0,10.0,140.0,90.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020840,Garlic Sauce Tahini (250G),Sauces,Middle Eastern,250,207.5,5.0,30.0,7.5,2.5,0.0,1.2,1673.8,300.0,62.5,1.8,37.5,100.0,0.8,50.0,12.5,0.0,0.0,12.5,175.0,100.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020841,Garlic Dip Tahini (100G),Sauces,Middle Eastern,100,84.3,2.0,12.0,3.2,1.0,0.0,0.5,669.5,120.0,25.0,0.7,15.0,40.0,0.3,20.0,5.0,0.0,0.0,5.0,70.0,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020842,Garlic Dip Tahini (150G),Sauces,Middle Eastern,150,126.5,3.0,18.0,4.7,1.5,0.0,0.8,1004.2,180.0,37.5,1.0,22.5,60.0,0.4,30.0,7.5,0.0,0.0,7.5,105.0,67.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020843,Garlic Dip Tahini (200G),Sauces,Middle Eastern,200,168.7,4.0,24.0,6.3,2.0,0.0,1.0,1339.0,240.0,50.0,1.4,30.0,80.0,0.6,40.0,10.0,0.0,0.0,10.0,140.0,90.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020844,Garlic Dip Tahini (250G),Sauces,Middle Eastern,250,210.9,5.0,30.0,7.9,2.5,0.0,1.2,1673.8,300.0,62.5,1.8,37.5,100.0,0.8,50.0,12.5,0.0,0.0,12.5,175.0,100.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020861,Garlic Marinade Tahini (100G),Sauces,Middle Eastern,100,83.0,2.0,12.0,3.0,1.0,0.0,0.5,709.7,120.0,25.0,0.7,15.0,40.0,0.3,20.0,5.0,0.0,0.0,5.0,70.0,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020862,Garlic Marinade Tahini (150G),Sauces,Middle Eastern,150,124.5,3.0,18.0,4.5,1.5,0.0,0.8,1064.5,180.0,37.5,1.0,22.5,60.0,0.4,30.0,7.5,0.0,0.0,7.5,105.0,67.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020863,Garlic Marinade Tahini (200G),Sauces,Middle Eastern,200,166.0,4.0,24.0,6.0,2.0,0.0,1.0,1419.3,240.0,50.0,1.4,30.0,80.0,0.6,40.0,10.0,0.0,0.0,10.0,140.0,90.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020864,Garlic Marinade Tahini (250G),Sauces,Middle Eastern,250,207.5,5.0,30.0,7.5,2.5,0.0,1.2,1774.2,300.0,62.5,1.8,37.5,100.0,0.8,50.0,12.5,0.0,0.0,12.5,175.0,100.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020877,Creamy Sauce Tahini (100G),Sauces,Middle Eastern,100,85.2,2.0,12.0,3.2,1.0,0.0,0.5,650.0,120.0,25.0,0.7,15.0,40.0,0.3,20.0,5.0,0.0,0.0,5.0,70.0,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020878,Creamy Sauce Tahini (150G),Sauces,Middle Eastern,150,127.7,3.0,18.0,4.9,1.5,0.0,0.8,975.0,180.0,37.5,1.0,22.5,60.0,0.4,30.0,7.5,0.0,0.0,7.5,105.0,67.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020879,Creamy Sauce Tahini (200G),Sauces,Middle Eastern,200,170.3,4.0,24.0,6.5,2.0,0.0,1.0,1300.0,240.0,50.0,1.4,30.0,80.0,0.6,40.0,10.0,0.0,0.0,10.0,140.0,90.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020880,Creamy Sauce Tahini (250G),Sauces,Middle Eastern,250,212.9,5.0,30.0,8.1,2.5,0.0,1.2,1625.0,300.0,62.5,1.8,37.5,100.0,0.8,50.0,12.5,0.0,0.0,12.5,175.0,100.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020881,Creamy Dip Tahini (100G),Sauces,Middle Eastern,100,86.6,2.0,12.0,3.4,1.0,0.0,0.5,650.0,120.0,25.0,0.7,15.0,40.0,0.3,20.0,5.0,0.0,0.0,5.0,70.0,45.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020882,Creamy Dip Tahini (150G),Sauces,Middle Eastern,150,129.9,3.0,18.0,5.1,1.5,0.0,0.8,975.0,180.0,37.5,1.0,22.5,60.0,0.4,30.0,7.5,0.0,0.0,7.5,105.0,67.5,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
CX020883,Creamy Dip Tahini (200G),Sauces,Middle Eastern,200,173.2,4.0,24.0,6.8,2.0,0.0,1.0,1300.0,240.0,50.0,1.4,30.0,80.0,0.6,40.0,10.0,0.0,0.0,10.0,140.0,90.0,Lunch,Vegan;Vegetarian;Gluten Free;High Fiber;Balanced,Sesame;Peanuts;Milk;Eggs;Soy,False,True,True
